,region,state.name,county.name,state_county
49732,69140,nebraska,perkins,"nebraska,perkins"
49733,84743,utah,piute,"utah,piute"
49734,67474,kansas,osborne,"kansas,osborne"
49735,89010,nevada,esmeralda,"nevada,esmeralda"
49736,69146,nebraska,keith,"nebraska,keith"
49737,69146,nebraska,arthur,"nebraska,arthur"
49738,69147,nebraska,garden,"nebraska,garden"
49739,84752,utah,beaver,"utah,beaver"
49740,49836,michigan,schoolcraft,"michigan,schoolcraft"
49741,81231,colorado,gunnison,"colorado,gunnison"
49742,95956,california,plumas,"california,plumas"
49743,62831,illinois,washington,"illinois,washington"
49744,74365,oklahoma,mayes,"oklahoma,mayes"
49745,62413,illinois,clark,"illinois,clark"
49746,81248,colorado,saguache,"colorado,saguache"
49747,54422,wisconsin,clark,"wisconsin,clark"
49748,62419,illinois,richland,"illinois,richland"
49749,54422,wisconsin,taylor,"wisconsin,taylor"
49750,69162,nebraska,cheyenne,"nebraska,cheyenne"
49751,72958,arkansas,scott,"arkansas,scott"
49752,97635,oregon,lake,"oregon,lake"
49753,59751,montana,madison,"montana,madison"
49754,66403,kansas,nemaha,"kansas,nemaha"
49755,65658,missouri,barry,"missouri,barry"
49756,72431,arkansas,jackson,"arkansas,jackson"
49757,79782,texas,martin,"texas,martin"
49758,71959,arkansas,howard,"arkansas,howard"
49759,84775,utah,wayne,"utah,wayne"
49760,83238,idaho,bear lake,"idaho,bear lake"
49761,54437,wisconsin,clark,"wisconsin,clark"
49762,67519,kansas,edwards,"kansas,edwards"
49763,75633,texas,panola,"texas,panola"
49764,69201,nebraska,keya paha,"nebraska,keya paha"
49765,68756,nebraska,antelope,"nebraska,antelope"
49766,68365,nebraska,fillmore,"nebraska,fillmore"
49767,81332,colorado,dolores,"colorado,dolores"
49768,24378,virginia,grayson,"virginia,grayson"
49769,73717,oklahoma,alfalfa,"oklahoma,alfalfa"
49770,65676,missouri,ozark,"missouri,ozark"
49771,69216,nebraska,cherry,"nebraska,cherry"
49772,24381,virginia,carroll,"virginia,carroll"
49773,67524,kansas,rice,"kansas,rice"
49774,69217,nebraska,rock,"nebraska,rock"
49775,57227,south dakota,roberts,"south dakota,roberts"
49776,57231,south dakota,kingsbury,"south dakota,kingsbury"
49777,52551,iowa,van buren,"iowa,van buren"
49778,72005,arkansas,jackson,"arkansas,jackson"
49779,24416,virginia,rockbridge,"virginia,rockbridge"
49780,64636,missouri,harrison,"missouri,harrison"
49781,99790,alaska,yukon-koyukuk,"alaska,yukon-koyukuk"
49782,54806,wisconsin,ashland,"wisconsin,ashland"
49783,50650,iowa,buchanan,"iowa,buchanan"
49784,24426,virginia,covington,"virginia,covington"
49785,72014,arkansas,jackson,"arkansas,jackson"
49786,96015,california,modoc,"california,modoc"
49787,59038,montana,big horn,"montana,big horn"
49788,73737,oklahoma,major,"oklahoma,major"
49789,77442,texas,colorado,"texas,colorado"
49790,67550,kansas,stafford,"kansas,stafford"
49791,73741,oklahoma,alfalfa,"oklahoma,alfalfa"
49792,62448,illinois,richland,"illinois,richland"
49793,69343,nebraska,cherry,"nebraska,cherry"
49794,96023,california,siskiyou,"california,siskiyou"
49795,69346,nebraska,sioux,"nebraska,sioux"
49796,73749,oklahoma,alfalfa,"oklahoma,alfalfa"
49797,61059,illinois,jo daviess,"illinois,jo daviess"
49798,62450,illinois,wayne,"illinois,wayne"
49799,62451,illinois,crawford,"illinois,crawford"
49800,24450,virginia,rockbridge,"virginia,rockbridge"
49801,75668,texas,marion,"texas,marion"
49802,57257,south dakota,roberts,"south dakota,roberts"
49803,73756,oklahoma,kingfisher,"oklahoma,kingfisher"
49804,23920,virginia,mecklenburg,"virginia,mecklenburg"
49805,57259,south dakota,deuel,"south dakota,deuel"
49806,73758,oklahoma,alfalfa,"oklahoma,alfalfa"
49807,23922,virginia,prince edward,"virginia,prince edward"
49808,23923,virginia,prince edward,"virginia,prince edward"
49809,40330,kentucky,mercer,"kentucky,mercer"
49810,54837,wisconsin,polk,"wisconsin,polk"
49811,54837,wisconsin,burnett,"wisconsin,burnett"
49812,79237,texas,donley,"texas,donley"
49813,39654,mississippi,lawrence,"mississippi,lawrence"
49814,39656,mississippi,lawrence,"mississippi,lawrence"
49815,23934,virginia,prince edward,"virginia,prince edward"
49816,23934,virginia,charlotte,"virginia,charlotte"
49817,30439,georgia,emanuel,"georgia,emanuel"
49818,68321,nebraska,nemaha,"nebraska,nemaha"
49819,73764,oklahoma,blaine,"oklahoma,blaine"
49820,54843,wisconsin,sawyer,"wisconsin,sawyer"
49821,69366,nebraska,grant,"nebraska,grant"
49822,23938,virginia,lunenburg,"virginia,lunenburg"
49823,23942,virginia,prince edward,"virginia,prince edward"
49824,23942,virginia,lunenburg,"virginia,lunenburg"
49825,23943,virginia,prince edward,"virginia,prince edward"
49826,57270,south dakota,roberts,"south dakota,roberts"
49827,27928,north carolina,tyrrell,"north carolina,tyrrell"
49828,57274,south dakota,day,"south dakota,day"
49829,23950,virginia,brunswick,"virginia,brunswick"
49830,54855,wisconsin,ashland,"wisconsin,ashland"
49831,57278,south dakota,clark,"south dakota,clark"
49832,27938,north carolina,gates,"north carolina,gates"
49833,23954,virginia,lunenburg,"virginia,lunenburg"
49834,62015,illinois,montgomery,"illinois,montgomery"
49835,54861,wisconsin,ashland,"wisconsin,ashland"
49836,40359,kentucky,owen,"kentucky,owen"
49837,72051,arkansas,stone,"arkansas,stone"
49838,23962,virginia,charlotte,"virginia,charlotte"
49839,23962,virginia,halifax,"virginia,halifax"
49840,79261,texas,hall,"texas,hall"
49841,81652,colorado,garfield,"colorado,garfield"
49842,70052,louisiana,st. james,"louisiana,st. james"
49843,54870,wisconsin,washburn,"wisconsin,washburn"
49844,54870,wisconsin,barron,"wisconsin,barron"
49845,72555,arkansas,stone,"arkansas,stone"
49846,56276,minnesota,lac qui parle,"minnesota,lac qui parle"
49847,67635,kansas,decatur,"kansas,decatur"
49848,39735,mississippi,choctaw,"mississippi,choctaw"
49849,73860,oklahoma,major,"oklahoma,major"
49850,27967,north carolina,bertie,"north carolina,bertie"
49851,89415,nevada,mineral,"nevada,mineral"
49852,64735,missouri,henry,"missouri,henry"
49853,79326,texas,lamb,"texas,lamb"
49854,67643,kansas,decatur,"kansas,decatur"
49855,73932,oklahoma,beaver,"oklahoma,beaver"
49856,67645,kansas,graham,"kansas,graham"
49857,73937,oklahoma,cimarron,"oklahoma,cimarron"
49858,50859,iowa,adams,"iowa,adams"
49859,52050,iowa,clayton,"iowa,clayton"
49860,97905,oregon,baker,"oregon,baker"
49861,87832,new mexico,socorro,"new mexico,socorro"
49862,87933,new mexico,sierra,"new mexico,sierra"
49863,67649,kansas,russell,"kansas,russell"
49864,96108,california,modoc,"california,modoc"
49865,54521,wisconsin,forest,"wisconsin,forest"
49866,54519,wisconsin,vilas,"wisconsin,vilas"
49867,68362,nebraska,thayer,"nebraska,thayer"
49868,67653,kansas,norton,"kansas,norton"
49869,54660,wisconsin,monroe,"wisconsin,monroe"
49870,26209,west virginia,pocahontas,"west virginia,pocahontas"
49871,50426,iowa,mitchell,"iowa,mitchell"
49872,65769,missouri,barry,"missouri,barry"
49873,50432,iowa,hancock,"iowa,hancock"
49874,54531,wisconsin,oneida,"wisconsin,oneida"
49875,54536,wisconsin,iron,"wisconsin,iron"
49876,31647,georgia,cook,"georgia,cook"
49877,56673,minnesota,roseau,"minnesota,roseau"
49878,58562,north dakota,adams,"north dakota,adams"
49879,50436,iowa,hancock,"iowa,hancock"
49880,41332,kentucky,wolfe,"kentucky,wolfe"
49881,58564,north dakota,grant,"north dakota,grant"
49882,54541,wisconsin,forest,"wisconsin,forest"
49883,56681,minnesota,itasca,"minnesota,itasca"
49884,39767,mississippi,choctaw,"mississippi,choctaw"
49885,73098,oklahoma,garvin,"oklahoma,garvin"
49886,73098,oklahoma,murray,"oklahoma,murray"
49887,54545,wisconsin,vilas,"wisconsin,vilas"
49888,75838,texas,limestone,"texas,limestone"
49889,59317,montana,powder river,"montana,powder river"
49890,59318,montana,garfield,"montana,garfield"
49891,54554,michigan,iron,"michigan,iron"
49892,97367,oregon,lincoln,"oregon,lincoln"
49893,52144,iowa,winneshiek,"iowa,winneshiek"
49894,52144,iowa,fayette,"iowa,fayette"
49895,54558,wisconsin,vilas,"wisconsin,vilas"
49896,98620,washington,klickitat,"washington,klickitat"
49897,39823,georgia,miller,"georgia,miller"
49898,39824,georgia,early,"georgia,early"
49899,48619,michigan,montmorency,"michigan,montmorency"
49900,59336,montana,fallon,"montana,fallon"
49901,67739,kansas,decatur,"kansas,decatur"
49902,58056,north dakota,barnes,"north dakota,barnes"
49903,39836,georgia,randolph,"georgia,randolph"
49904,39836,georgia,clay,"georgia,clay"
49905,54568,wisconsin,oneida,"wisconsin,oneida"
49906,68431,nebraska,richardson,"nebraska,richardson"
49907,50466,iowa,mitchell,"iowa,mitchell"
49908,98640,washington,pacific,"washington,pacific"
49909,67748,kansas,logan,"kansas,logan"
49910,54612,wisconsin,trempealeau,"wisconsin,trempealeau"
49911,74760,oklahoma,pushmataha,"oklahoma,pushmataha"
49912,74042,oklahoma,nowata,"oklahoma,nowata"
49913,54615,wisconsin,monroe,"wisconsin,monroe"
49914,54616,wisconsin,trempealeau,"wisconsin,trempealeau"
49915,54616,wisconsin,jackson,"wisconsin,jackson"
49916,82434,wyoming,big horn,"wyoming,big horn"
49917,68446,nebraska,otoe,"nebraska,otoe"
49918,43138,ohio,vinton,"ohio,vinton"
49919,39846,georgia,calhoun,"georgia,calhoun"
49920,42370,kentucky,ohio,"kentucky,ohio"
49921,59418,montana,judith basin,"montana,judith basin"
49922,54968,wisconsin,green lake,"wisconsin,green lake"
49923,39859,georgia,miller,"georgia,miller"
49924,59422,montana,teton,"montana,teton"
49925,39861,georgia,seminole,"georgia,seminole"
49926,54627,wisconsin,jackson,"wisconsin,jackson"
49927,54627,wisconsin,trempealeau,"wisconsin,trempealeau"
49928,50484,iowa,winnebago,"iowa,winnebago"
49929,79521,texas,haskell,"texas,haskell"
49930,67837,kansas,meade,"kansas,meade"
49931,57437,south dakota,mcpherson,"south dakota,mcpherson"
49932,67837,kansas,haskell,"kansas,haskell"
49933,54629,wisconsin,buffalo,"wisconsin,buffalo"
49934,84751,utah,millard,"utah,millard"
49935,99579,alaska,lake and peninsula,"alaska,lake and peninsula"
49936,99585,alaska,wade hampton,"alaska,wade hampton"
49937,54638,wisconsin,juneau,"wisconsin,juneau"
49938,72169,arkansas,jackson,"arkansas,jackson"
49939,68957,nebraska,webster,"nebraska,webster"
49940,99589,alaska,bethel,"alaska,bethel"
49941,54641,wisconsin,jackson,"wisconsin,jackson"
49942,82640,wyoming,johnson,"wyoming,johnson"
49943,66032,kansas,anderson,"kansas,anderson"
49944,75968,texas,sabine,"texas,sabine"
49945,59453,montana,fergus,"montana,fergus"
49946,75968,texas,san augustine,"texas,san augustine"
49947,54645,wisconsin,crawford,"wisconsin,crawford"
49948,54646,wisconsin,juneau,"wisconsin,juneau"
49949,66039,kansas,anderson,"kansas,anderson"
49950,75972,texas,shelby,"texas,shelby"
49951,71725,arkansas,dallas,"arkansas,dallas"
49952,62999,illinois,franklin,"illinois,franklin"
49953,78956,texas,lavaca,"texas,lavaca"
49954,66777,kansas,greenwood,"kansas,greenwood"
49955,82714,wyoming,crook,"wyoming,crook"
49956,50535,iowa,sac,"iowa,sac"
49957,75979,texas,tyler,"texas,tyler"
49958,26421,west virginia,ritchie,"west virginia,ritchie"
49959,57217,south dakota,clark,"south dakota,clark"
49960,69201,south dakota,todd,"south dakota,todd"
49961,66783,kansas,woodson,"kansas,woodson"
49962,60930,illinois,iroquois,"illinois,iroquois"
49963,41727,kentucky,perry,"kentucky,perry"
49964,58730,north dakota,divide,"north dakota,divide"
49965,43758,ohio,morgan,"ohio,morgan"
49966,56211,minnesota,traverse,"minnesota,traverse"
49967,98849,washington,okanogan,"washington,okanogan"
49968,67423,kansas,lincoln,"kansas,lincoln"
49969,72826,arkansas,logan,"arkansas,logan"
49970,40828,kentucky,harlan,"kentucky,harlan"
49971,40829,kentucky,harlan,"kentucky,harlan"
49972,56101,minnesota,jackson,"minnesota,jackson"
49973,59522,montana,liberty,"montana,liberty"
49974,50558,iowa,kossuth,"iowa,kossuth"
49975,24217,virginia,buchanan,"virginia,buchanan"
49976,50560,iowa,kossuth,"iowa,kossuth"
49977,67880,kansas,kearny,"kansas,kearny"
49978,24219,virginia,lee,"virginia,lee"
49979,59527,montana,blaine,"montana,blaine"
49980,56118,minnesota,jackson,"minnesota,jackson"
49981,64446,missouri,atchison,"missouri,atchison"
49982,40863,kentucky,harlan,"kentucky,harlan"
49983,71820,arkansas,little river,"arkansas,little river"
49984,99668,alaska,bethel,"alaska,bethel"
49985,99669,alaska,kenai peninsula,"alaska,kenai peninsula"
49986,49781,michigan,mackinac,"michigan,mackinac"
49987,42541,kentucky,casey,"kentucky,casey"
49988,50571,iowa,pocahontas,"iowa,pocahontas"
49989,54728,wisconsin,rusk,"wisconsin,rusk"
49990,77962,texas,jackson,"texas,jackson"
49991,24248,virginia,lee,"virginia,lee"
49992,40063,kentucky,marion,"kentucky,marion"
49993,24256,virginia,dickenson,"virginia,dickenson"
49994,54733,wisconsin,barron,"wisconsin,barron"
49995,38488,tennessee,lincoln,"tennessee,lincoln"
49996,42602,tennessee,pickett,"tennessee,pickett"
49997,66091,kansas,anderson,"kansas,anderson"
49998,40069,kentucky,washington,"kentucky,washington"
49999,40069,kentucky,marion,"kentucky,marion"
50000,31821,georgia,stewart,"georgia,stewart"
50001,57564,south dakota,sully,"south dakota,sully"
50002,65079,missouri,camden,"missouri,camden"
50003,24273,virginia,norton,"virginia,norton"
50004,83111,wyoming,lincoln,"wyoming,lincoln"
50005,64471,missouri,gentry,"missouri,gentry"
50006,24280,virginia,russell,"virginia,russell"
50007,74340,oklahoma,mayes,"oklahoma,mayes"
50008,24282,virginia,lee,"virginia,lee"
50009,79735,texas,brewster,"texas,brewster"
50010,24283,virginia,russell,"virginia,russell"
50011,24283,virginia,dickenson,"virginia,dickenson"
50012,83120,wyoming,lincoln,"wyoming,lincoln"
50013,56152,minnesota,redwood,"minnesota,redwood"
50014,74349,oklahoma,mayes,"oklahoma,mayes"
50015,79744,texas,crockett,"texas,crockett"
50016,74350,oklahoma,mayes,"oklahoma,mayes"
50017,62820,illinois,white,"illinois,white"
50018,68717,nebraska,cedar,"nebraska,cedar"
50019,40119,kentucky,breckinridge,"kentucky,breckinridge"
50020,79752,texas,upton,"texas,upton"
50021,79754,texas,loving,"texas,loving"
50022,79755,texas,upton,"texas,upton"
50023,24317,virginia,carroll,"virginia,carroll"
50024,68045,nebraska,burt,"nebraska,burt"
50025,24318,virginia,smyth,"virginia,smyth"
50026,47373,indiana,randolph,"indiana,randolph"
50027,54868,wisconsin,barron,"wisconsin,barron"
50028,83830,idaho,benewah,"idaho,benewah"
50029,47380,indiana,jay,"indiana,jay"
50030,97620,oregon,lake,"oregon,lake"
50031,56510,minnesota,norman,"minnesota,norman"
50032,71237,louisiana,richland,"louisiana,richland"
50033,40145,kentucky,breckinridge,"kentucky,breckinridge"
50034,81237,colorado,gunnison,"colorado,gunnison"
50035,74368,oklahoma,delaware,"oklahoma,delaware"
50036,74369,oklahoma,craig,"oklahoma,craig"
50037,83837,idaho,shoshone,"idaho,shoshone"
50038,26621,west virginia,braxton,"west virginia,braxton"
50039,56172,minnesota,murray,"minnesota,murray"
50040,24343,virginia,wythe,"virginia,wythe"
50041,24343,virginia,carroll,"virginia,carroll"
50042,40171,kentucky,breckinridge,"kentucky,breckinridge"
50043,59749,montana,madison,"montana,madison"
50044,69161,nebraska,thomas,"nebraska,thomas"
50045,83226,idaho,lemhi,"idaho,lemhi"
50046,83227,idaho,custer,"idaho,custer"
50047,87830,new mexico,catron,"new mexico,catron"
50048,79781,texas,crockett,"texas,crockett"
50049,66404,kansas,nemaha,"kansas,nemaha"
50050,81320,colorado,dolores,"colorado,dolores"
50051,79087,texas,dallam,"texas,dallam"
50052,72433,arkansas,lawrence,"arkansas,lawrence"
50053,72434,arkansas,lawrence,"arkansas,lawrence"
50054,67515,kansas,ness,"kansas,ness"
50055,48419,michigan,sanilac,"michigan,sanilac"
50056,64622,missouri,carroll,"missouri,carroll"
50057,64623,missouri,carroll,"missouri,carroll"
50058,99109,washington,stevens,"washington,stevens"
50059,79831,texas,brewster,"texas,brewster"
50060,71048,louisiana,claiborne,"louisiana,claiborne"
50061,85938,arizona,apache,"arizona,apache"
50062,66412,kansas,washington,"kansas,washington"
50063,62431,illinois,shelby,"illinois,shelby"
50064,83253,idaho,lemhi,"idaho,lemhi"
50065,24380,virginia,carroll,"virginia,carroll"
50066,64630,missouri,sullivan,"missouri,sullivan"
50067,95984,california,plumas,"california,plumas"
50068,64756,missouri,dade,"missouri,dade"
50069,70580,louisiana,evangeline,"louisiana,evangeline"
50070,54771,wisconsin,clark,"wisconsin,clark"
50071,72457,arkansas,lawrence,"arkansas,lawrence"
50072,79851,texas,hudspeth,"texas,hudspeth"
50073,62441,illinois,edgar,"illinois,edgar"
50074,93512,california,mono,"california,mono"
50075,69301,nebraska,box butte,"nebraska,box butte"
50076,54806,wisconsin,bayfield,"wisconsin,bayfield"
50077,57716,south dakota,shannon,"south dakota,shannon"
50078,99825,alaska,hoonah-angoon,"alaska,hoonah-angoon"
50079,54813,wisconsin,washburn,"wisconsin,washburn"
50080,54813,wisconsin,barron,"wisconsin,barron"
50081,83278,idaho,custer,"idaho,custer"
50082,64641,missouri,sullivan,"missouri,sullivan"
50083,24433,virginia,highland,"virginia,highland"
50084,24435,virginia,rockbridge,"virginia,rockbridge"
50085,54817,wisconsin,rusk,"wisconsin,rusk"
50086,54817,wisconsin,barron,"wisconsin,barron"
50087,64642,missouri,harrison,"missouri,harrison"
50088,64643,missouri,livingston,"missouri,livingston"
50089,49911,michigan,gogebic,"michigan,gogebic"
50090,79220,texas,dickens,"texas,dickens"
50091,99903,alaska,wrangell,"alaska,wrangell"
50092,45760,ohio,meigs,"ohio,meigs"
50093,56231,minnesota,swift,"minnesota,swift"
50094,24445,virginia,alleghany,"virginia,alleghany"
50095,24448,virginia,alleghany,"virginia,alleghany"
50096,57255,south dakota,roberts,"south dakota,roberts"
50097,24450,virginia,lexington,"virginia,lexington"
50098,24457,virginia,alleghany,"virginia,alleghany"
50099,24458,virginia,highland,"virginia,highland"
50100,64651,missouri,linn,"missouri,linn"
50101,59856,montana,sanders,"montana,sanders"
50102,24460,virginia,bath,"virginia,bath"
50103,54835,wisconsin,rusk,"wisconsin,rusk"
50104,24465,virginia,highland,"virginia,highland"
50105,54463,wisconsin,oneida,"wisconsin,oneida"
50106,54465,wisconsin,langlade,"wisconsin,langlade"
50107,40336,kentucky,estill,"kentucky,estill"
50108,24473,virginia,rockbridge,"virginia,rockbridge"
50109,57752,south dakota,shannon,"south dakota,shannon"
50110,99155,washington,okanogan,"washington,okanogan"
50111,74523,oklahoma,choctaw,"oklahoma,choctaw"
50112,73764,oklahoma,kingfisher,"oklahoma,kingfisher"
50113,76255,texas,montague,"texas,montague"
50114,50254,iowa,union,"iowa,union"
50115,54844,wisconsin,bayfield,"wisconsin,bayfield"
50116,72530,arkansas,stone,"arkansas,stone"
50117,54847,wisconsin,bayfield,"wisconsin,bayfield"
50118,56256,minnesota,lac qui parle,"minnesota,lac qui parle"
50119,40350,kentucky,nicholas,"kentucky,nicholas"
50120,40351,kentucky,rowan,"kentucky,rowan"
50121,59915,montana,lake,"montana,lake"
50122,24487,virginia,highland,"virginia,highland"
50123,41146,kentucky,carter,"kentucky,carter"
50124,54856,wisconsin,ashland,"wisconsin,ashland"
50125,54856,wisconsin,bayfield,"wisconsin,bayfield"
50126,64679,missouri,grundy,"missouri,grundy"
50127,57274,south dakota,clark,"south dakota,clark"
50128,72540,arkansas,izard,"arkansas,izard"
50129,62017,illinois,montgomery,"illinois,montgomery"
50130,87734,new mexico,mora,"new mexico,mora"
50131,64686,missouri,livingston,"missouri,livingston"
50132,54865,wisconsin,bayfield,"wisconsin,bayfield"
50133,24520,virginia,halifax,"virginia,halifax"
50134,54868,wisconsin,washburn,"wisconsin,washburn"
50135,62375,illinois,brown,"illinois,brown"
50136,97865,oregon,grant,"oregon,grant"
50137,72554,arkansas,fulton,"arkansas,fulton"
50138,35576,alabama,pickens,"alabama,pickens"
50139,49615,michigan,antrim,"michigan,antrim"
50140,87747,new mexico,colfax,"new mexico,colfax"
50141,68345,nebraska,richardson,"nebraska,richardson"
50142,54875,wisconsin,washburn,"wisconsin,washburn"
50143,24529,virginia,mecklenburg,"virginia,mecklenburg"
50144,54876,wisconsin,washburn,"wisconsin,washburn"
50145,65348,missouri,cooper,"missouri,cooper"
50146,71435,louisiana,caldwell,"louisiana,caldwell"
50147,49626,michigan,manistee,"michigan,manistee"
50148,68350,nebraska,jefferson,"nebraska,jefferson"
50149,54889,wisconsin,barron,"wisconsin,barron"
50150,49629,michigan,antrim,"michigan,antrim"
50151,64740,missouri,henry,"missouri,henry"
50152,72576,arkansas,fulton,"arkansas,fulton"
50153,52047,iowa,clayton,"iowa,clayton"
50154,75973,texas,shelby,"texas,shelby"
50155,81047,colorado,prowers,"colorado,prowers"
50156,96106,california,plumas,"california,plumas"
50157,54004,wisconsin,barron,"wisconsin,barron"
50158,80812,colorado,washington,"colorado,washington"
50159,67649,kansas,osborne,"kansas,osborne"
50160,95306,california,mariposa,"california,mariposa"
50161,79093,texas,ochiltree,"texas,ochiltree"
50162,77861,texas,grimes,"texas,grimes"
50163,65769,missouri,lawrence,"missouri,lawrence"
50164,57344,south dakota,douglas,"south dakota,douglas"
50165,41301,kentucky,breathitt,"kentucky,breathitt"
50166,69021,nebraska,dundy,"nebraska,dundy"
50167,65774,missouri,st. clair,"missouri,st. clair"
50168,67659,kansas,graham,"kansas,graham"
50169,59261,montana,valley,"montana,valley"
50170,72101,arkansas,woodruff,"arkansas,woodruff"
50171,50435,iowa,floyd,"iowa,floyd"
50172,88009,new mexico,hidalgo,"new mexico,hidalgo"
50173,50436,iowa,winnebago,"iowa,winnebago"
50174,50438,iowa,hancock,"iowa,hancock"
50175,41339,kentucky,knott,"kentucky,knott"
50176,56022,minnesota,watonwan,"minnesota,watonwan"
50177,41348,kentucky,breathitt,"kentucky,breathitt"
50178,43535,ohio,henry,"ohio,henry"
50179,59301,montana,rosebud,"montana,rosebud"
50180,59301,montana,garfield,"montana,garfield"
50181,75838,texas,freestone,"texas,freestone"
50182,52133,iowa,winneshiek,"iowa,winneshiek"
50183,76430,texas,shackelford,"texas,shackelford"
50184,74728,oklahoma,mccurtain,"oklahoma,mccurtain"
50185,86556,arizona,apache,"arizona,apache"
50186,58049,north dakota,barnes,"north dakota,barnes"
50187,58580,north dakota,mercer,"north dakota,mercer"
50188,50454,iowa,mitchell,"iowa,mitchell"
50189,42333,kentucky,ohio,"kentucky,ohio"
50190,56720,minnesota,kittson,"minnesota,kittson"
50191,74740,oklahoma,mccurtain,"oklahoma,mccurtain"
50192,72123,arkansas,woodruff,"arkansas,woodruff"
50193,82332,wyoming,carbon,"wyoming,carbon"
50194,75851,texas,houston,"texas,houston"
50195,75855,texas,freestone,"texas,freestone"
50196,66861,kansas,marion,"kansas,marion"
50197,75856,texas,houston,"texas,houston"
50198,52158,iowa,clayton,"iowa,clayton"
50199,72668,arkansas,marion,"arkansas,marion"
50200,67159,kansas,kingman,"kansas,kingman"
50201,72675,arkansas,searcy,"arkansas,searcy"
50202,66720,kansas,neosho,"kansas,neosho"
50203,97380,oregon,lincoln,"oregon,lincoln"
50204,78873,texas,real,"texas,real"
50205,76953,texas,coke,"texas,coke"
50206,57385,south dakota,aurora,"south dakota,aurora"
50207,52166,iowa,fayette,"iowa,fayette"
50208,65501,missouri,dent,"missouri,dent"
50209,68443,nebraska,johnson,"nebraska,johnson"
50210,99551,alaska,bethel,"alaska,bethel"
50211,59416,montana,chouteau,"montana,chouteau"
50212,32359,florida,dixie,"florida,dixie"
50213,76454,texas,eastland,"texas,eastland"
50214,43138,ohio,hocking,"ohio,hocking"
50215,38821,mississippi,monroe,"mississippi,monroe"
50216,51051,iowa,monona,"iowa,monona"
50217,57429,south dakota,spink,"south dakota,spink"
50218,76458,texas,jack,"texas,jack"
50219,68457,nebraska,richardson,"nebraska,richardson"
50220,99569,alaska,dillingham,"alaska,dillingham"
50221,68460,nebraska,york,"nebraska,york"
50222,78361,texas,duval,"texas,duval"
50223,56757,minnesota,marshall,"minnesota,marshall"
50224,71003,louisiana,claiborne,"louisiana,claiborne"
50225,95222,california,calaveras,"california,calaveras"
50226,46366,indiana,pulaski,"indiana,pulaski"
50227,87028,new mexico,socorro,"new mexico,socorro"
50228,83553,idaho,clearwater,"idaho,clearwater"
50229,43330,ohio,wyandot,"ohio,wyandot"
50230,67481,kansas,russell,"kansas,russell"
50231,54982,wisconsin,waushara,"wisconsin,waushara"
50232,49721,michigan,cheboygan,"michigan,cheboygan"
50233,75440,texas,rains,"texas,rains"
50234,61735,illinois,de witt,"illinois,de witt"
50235,83610,idaho,washington,"idaho,washington"
50236,43152,ohio,hocking,"ohio,hocking"
50237,76470,texas,eastland,"texas,eastland"
50238,49730,michigan,charlevoix,"michigan,charlevoix"
50239,66770,kansas,cherokee,"kansas,cherokee"
50240,49730,michigan,antrim,"michigan,antrim"
50241,95247,california,calaveras,"california,calaveras"
50242,62268,illinois,washington,"illinois,washington"
50243,75972,texas,sabine,"texas,sabine"
50244,99034,washington,stevens,"washington,stevens"
50245,79781,texas,terrell,"texas,terrell"
50246,98829,washington,okanogan,"washington,okanogan"
50247,31067,georgia,washington,"georgia,washington"
50248,42753,kentucky,adair,"kentucky,adair"
50249,99628,alaska,dillingham,"alaska,dillingham"
50250,84621,utah,sanpete,"utah,sanpete"
50251,75631,texas,panola,"texas,panola"
50252,81057,colorado,bent,"colorado,bent"
50253,69201,nebraska,cherry,"nebraska,cherry"
50254,43158,ohio,hocking,"ohio,hocking"
50255,79096,texas,wheeler,"texas,wheeler"
50256,56381,minnesota,pope,"minnesota,pope"
50257,58727,north dakota,burke,"north dakota,burke"
50258,69022,nebraska,red willow,"nebraska,red willow"
50259,79845,texas,presidio,"texas,presidio"
50260,40824,kentucky,harlan,"kentucky,harlan"
50261,73724,oklahoma,blaine,"oklahoma,blaine"
50262,60938,illinois,iroquois,"illinois,iroquois"
50263,84635,utah,millard,"utah,millard"
50264,80447,colorado,grand,"colorado,grand"
50265,65047,missouri,miller,"missouri,miller"
50266,40840,kentucky,harlan,"kentucky,harlan"
50267,99656,alaska,bethel,"alaska,bethel"
50268,49769,michigan,cheboygan,"michigan,cheboygan"
50269,83654,idaho,idaho,"idaho,idaho"
50270,29840,south carolina,mccormick,"south carolina,mccormick"
50271,76523,texas,milam,"texas,milam"
50272,81092,colorado,bent,"colorado,bent"
50273,81092,colorado,prowers,"colorado,prowers"
50274,55037,minnesota,kanabec,"minnesota,kanabec"
50275,69034,nebraska,red willow,"nebraska,red willow"
50276,67953,kansas,morton,"kansas,morton"
50277,71822,arkansas,little river,"arkansas,little river"
50278,81124,colorado,conejos,"colorado,conejos"
50279,80468,colorado,grand,"colorado,grand"
50280,74883,oklahoma,okfuskee,"oklahoma,okfuskee"
50281,40903,kentucky,knox,"kentucky,knox"
50282,99677,alaska,valdez-cordova,"alaska,valdez-cordova"
50283,29849,south carolina,allendale,"south carolina,allendale"
50284,68652,nebraska,boone,"nebraska,boone"
50285,65068,missouri,cooper,"missouri,cooper"
50286,99682,alaska,kenai peninsula,"alaska,kenai peninsula"
50287,99927,alaska,prince of wales-hyder,"alaska,prince of wales-hyder"
50288,65072,missouri,miller,"missouri,miller"
50289,40927,kentucky,harlan,"kentucky,harlan"
